"COD_CIR";"id_key";"RR";"id";"cat_casos";"data"
35012;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35013;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35014;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35015;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35016;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35021;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35022;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35023;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35031;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35032;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35033;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35034;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35041;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35051;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35052;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35061;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35062;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35063;"RR_Mdn";1.7060348329;"Mdn";"1.1-2.0";"2022-07-06"
35064;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35065;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35071;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35072;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35073;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35074;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35081;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35082;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35083;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35091;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35092;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35093;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35094;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35095;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35101;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35102;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35103;"RR_Mdn";1.7060348329;"Mdn";"1.1-2.0";"2022-07-06"
35104;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35111;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35112;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35113;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35114;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35115;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35121;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35131;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35132;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35133;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35141;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35142;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35143;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35151;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35152;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35153;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35154;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35155;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35156;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35157;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35161;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35162;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35163;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35171;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35172;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35173;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35174;"RR_Mdn";;"Mdn";"0";"2022-07-06"
35011;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35012;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35013;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35014;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35015;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35016;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35021;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35022;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35023;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35031;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35032;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35033;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35034;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35041;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35051;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35052;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35061;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35062;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35063;"RR_Mdn_mv";1.9501703611;"Mdn_mv";"1.1-2.0";"2022-07-06"
35064;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35065;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35071;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35072;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35073;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35074;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35081;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35082;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35083;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35091;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35092;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35093;"RR_Mdn_mv";1.6480432426;"Mdn_mv";"1.1-2.0";"2022-07-06"
35094;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35095;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35101;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35102;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35103;"RR_Mdn_mv";1.9501703611;"Mdn_mv";"1.1-2.0";"2022-07-06"
35104;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35111;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35112;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35113;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35114;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35115;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35121;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35131;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35132;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35133;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35141;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35142;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35143;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35151;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35152;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35153;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35154;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35155;"RR_Mdn_mv";1.6612421076;"Mdn_mv";"1.1-2.0";"2022-07-06"
35156;"RR_Mdn_mv";1.6612421076;"Mdn_mv";"1.1-2.0";"2022-07-06"
35157;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35161;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35162;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35163;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35171;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35172;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35173;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35174;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-07-06"
35011;"RR_obs";;"obs";"0";"2022-07-06"
35012;"RR_obs";;"obs";"0";"2022-07-06"
35013;"RR_obs";;"obs";"0";"2022-07-06"
35014;"RR_obs";;"obs";"0";"2022-07-06"
35015;"RR_obs";;"obs";"0";"2022-07-06"
35016;"RR_obs";;"obs";"0";"2022-07-06"
35021;"RR_obs";;"obs";"0";"2022-07-06"
35022;"RR_obs";;"obs";"0";"2022-07-06"
35023;"RR_obs";;"obs";"0";"2022-07-06"
35031;"RR_obs";;"obs";"0";"2022-07-06"
35032;"RR_obs";;"obs";"0";"2022-07-06"
35033;"RR_obs";;"obs";"0";"2022-07-06"
35034;"RR_obs";;"obs";"0";"2022-07-06"
35041;"RR_obs";;"obs";"0";"2022-07-06"
35051;"RR_obs";;"obs";"0";"2022-07-06"
35052;"RR_obs";;"obs";"0";"2022-07-06"
35061;"RR_obs";;"obs";"0";"2022-07-06"
35062;"RR_obs";;"obs";"0";"2022-07-06"
35063;"RR_obs";;"obs";"0";"2022-07-06"
35064;"RR_obs";;"obs";"0";"2022-07-06"
35065;"RR_obs";;"obs";"0";"2022-07-06"
35071;"RR_obs";;"obs";"0";"2022-07-06"
35072;"RR_obs";;"obs";"0";"2022-07-06"
35073;"RR_obs";;"obs";"0";"2022-07-06"
35074;"RR_obs";;"obs";"0";"2022-07-06"
35081;"RR_obs";;"obs";"0";"2022-07-06"
35082;"RR_obs";;"obs";"0";"2022-07-06"
35083;"RR_obs";;"obs";"0";"2022-07-06"
35091;"RR_obs";;"obs";"0";"2022-07-06"
35092;"RR_obs";;"obs";"0";"2022-07-06"
35093;"RR_obs";;"obs";"0";"2022-07-06"
35094;"RR_obs";;"obs";"0";"2022-07-06"
35095;"RR_obs";;"obs";"0";"2022-07-06"
35101;"RR_obs";;"obs";"0";"2022-07-06"
35102;"RR_obs";;"obs";"0";"2022-07-06"
35103;"RR_obs";;"obs";"0";"2022-07-06"
35104;"RR_obs";;"obs";"0";"2022-07-06"
35111;"RR_obs";;"obs";"0";"2022-07-06"
35112;"RR_obs";;"obs";"0";"2022-07-06"
35113;"RR_obs";;"obs";"0";"2022-07-06"
35114;"RR_obs";;"obs";"0";"2022-07-06"
35115;"RR_obs";;"obs";"0";"2022-07-06"
35121;"RR_obs";;"obs";"0";"2022-07-06"
35131;"RR_obs";;"obs";"0";"2022-07-06"
35132;"RR_obs";;"obs";"0";"2022-07-06"
35133;"RR_obs";;"obs";"0";"2022-07-06"
35141;"RR_obs";;"obs";"0";"2022-07-06"
35142;"RR_obs";;"obs";"0";"2022-07-06"
35143;"RR_obs";;"obs";"0";"2022-07-06"
35151;"RR_obs";;"obs";"0";"2022-07-06"
35152;"RR_obs";;"obs";"0";"2022-07-06"
35153;"RR_obs";;"obs";"0";"2022-07-06"
35154;"RR_obs";;"obs";"0";"2022-07-06"
35155;"RR_obs";;"obs";"0";"2022-07-06"
35156;"RR_obs";;"obs";"0";"2022-07-06"
35157;"RR_obs";;"obs";"0";"2022-07-06"
35161;"RR_obs";;"obs";"0";"2022-07-06"
35162;"RR_obs";;"obs";"0";"2022-07-06"
35163;"RR_obs";;"obs";"0";"2022-07-06"
35171;"RR_obs";;"obs";"0";"2022-07-06"
35172;"RR_obs";;"obs";"0";"2022-07-06"
35173;"RR_obs";;"obs";"0";"2022-07-06"
35174;"RR_obs";;"obs";"0";"2022-07-06"
35011;"RR_casos";;"casos";"0";"2022-06-12"
35012;"RR_casos";;"casos";"0";"2022-06-12"
35013;"RR_casos";;"casos";"0";"2022-06-12"
35014;"RR_casos";;"casos";"0";"2022-06-12"
35015;"RR_casos";1.1962860045;"casos";"1.1-2.0";"2022-06-12"
35016;"RR_casos";;"casos";"0";"2022-06-12"
35021;"RR_casos";;"casos";"0";"2022-06-12"
35022;"RR_casos";;"casos";"0";"2022-06-12"
35023;"RR_casos";;"casos";"0";"2022-06-12"
35031;"RR_casos";;"casos";"0";"2022-06-12"
35032;"RR_casos";1.4321662729;"casos";"1.1-2.0";"2022-06-12"
35033;"RR_casos";1.4321662729;"casos";"1.1-2.0";"2022-06-12"
35034;"RR_casos";;"casos";"0";"2022-06-12"
35041;"RR_casos";;"casos";"0";"2022-06-12"
35051;"RR_casos";;"casos";"0";"2022-06-12"
35052;"RR_casos";;"casos";"0";"2022-06-12"
35061;"RR_casos";;"casos";"0";"2022-06-12"
35062;"RR_casos";;"casos";"0";"2022-06-12"
35063;"RR_casos";1.7864776083;"casos";"1.1-2.0";"2022-06-12"
35064;"RR_casos";;"casos";"0";"2022-06-12"
35065;"RR_casos";;"casos";"0";"2022-06-12"
35071;"RR_casos";;"casos";"0";"2022-06-12"
35072;"RR_casos";1.3085765931;"casos";"1.1-2.0";"2022-06-12"
35073;"RR_casos";;"casos";"0";"2022-06-12"
35074;"RR_casos";;"casos";"0";"2022-06-12"
35081;"RR_casos";;"casos";"0";"2022-06-12"
35082;"RR_casos";;"casos";"0";"2022-06-12"
35083;"RR_casos";;"casos";"0";"2022-06-12"
35091;"RR_casos";;"casos";"0";"2022-06-12"
35092;"RR_casos";;"casos";"0";"2022-06-12"
35093;"RR_casos";1.8435319769;"casos";"1.1-2.0";"2022-06-12"
35094;"RR_casos";;"casos";"0";"2022-06-12"
35095;"RR_casos";;"casos";"0";"2022-06-12"
35101;"RR_casos";;"casos";"0";"2022-06-12"
35102;"RR_casos";;"casos";"0";"2022-06-12"
35103;"RR_casos";1.7864776083;"casos";"1.1-2.0";"2022-06-12"
35104;"RR_casos";;"casos";"0";"2022-06-12"
35111;"RR_casos";;"casos";"0";"2022-06-12"
35112;"RR_casos";1.6444385984;"casos";"1.1-2.0";"2022-06-12"
35113;"RR_casos";1.6444385984;"casos";"1.1-2.0";"2022-06-12"
35114;"RR_casos";;"casos";"0";"2022-06-12"
35115;"RR_casos";;"casos";"0";"2022-06-12"
35121;"RR_casos";;"casos";"0";"2022-06-12"
35131;"RR_casos";;"casos";"0";"2022-06-12"
35132;"RR_casos";;"casos";"0";"2022-06-12"
35133;"RR_casos";;"casos";"0";"2022-06-12"
35141;"RR_casos";;"casos";"0";"2022-06-12"
35142;"RR_casos";;"casos";"0";"2022-06-12"
35143;"RR_casos";;"casos";"0";"2022-06-12"
35151;"RR_casos";1.4321662729;"casos";"1.1-2.0";"2022-06-12"
35152;"RR_casos";;"casos";"0";"2022-06-12"
35153;"RR_casos";;"casos";"0";"2022-06-12"
35154;"RR_casos";;"casos";"0";"2022-06-12"
35155;"RR_casos";2.5553494177;"casos";"2.0-3.0";"2022-06-12"
35156;"RR_casos";2.5553494177;"casos";"2.0-3.0";"2022-06-12"
35157;"RR_casos";;"casos";"0";"2022-06-12"
35161;"RR_casos";;"casos";"0";"2022-06-12"
35162;"RR_casos";;"casos";"0";"2022-06-12"
35163;"RR_casos";;"casos";"0";"2022-06-12"
35171;"RR_casos";;"casos";"0";"2022-06-12"
35172;"RR_casos";;"casos";"0";"2022-06-12"
35173;"RR_casos";;"casos";"0";"2022-06-12"
35174;"RR_casos";;"casos";"0";"2022-06-12"
35011;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35012;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35013;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35014;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35015;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35016;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35021;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35022;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35023;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35031;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35032;"RR_Mdn";2.22014851;"Mdn";"2.0-3.0";"2022-06-12"
35033;"RR_Mdn";2.22014851;"Mdn";"2.0-3.0";"2022-06-12"
35034;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35041;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35051;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35052;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35061;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35062;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35063;"RR_Mdn";2.6373861406;"Mdn";"2.0-3.0";"2022-06-12"
35064;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35065;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35071;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35072;"RR_Mdn";1.340613615;"Mdn";"1.1-2.0";"2022-06-12"
35073;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35074;"RR_Mdn";3.2267250241;"Mdn";">3";"2022-06-12"
35081;"RR_Mdn";3.1109919058;"Mdn";">3";"2022-06-12"
35082;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35083;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35091;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35092;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35093;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35094;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35095;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35101;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35102;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35103;"RR_Mdn";2.6373861406;"Mdn";"2.0-3.0";"2022-06-12"
35104;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35111;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35112;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35113;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35114;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35115;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35121;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35131;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35132;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35133;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35141;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35142;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35143;"RR_Mdn";1.4377150965;"Mdn";"1.1-2.0";"2022-06-12"
35151;"RR_Mdn";2.22014851;"Mdn";"2.0-3.0";"2022-06-12"
35152;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35153;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35154;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35155;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35156;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35157;"RR_Mdn";2.5318714208;"Mdn";"2.0-3.0";"2022-06-12"
35161;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35162;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35163;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35171;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35172;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35173;"RR_Mdn";1.5182713033;"Mdn";"1.1-2.0";"2022-06-12"
35174;"RR_Mdn";;"Mdn";"0";"2022-06-12"
35011;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35012;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35013;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35014;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35015;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35016;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35021;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35022;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35023;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35031;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35032;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35033;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35034;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35041;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35051;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35052;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35061;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35062;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35063;"RR_Mdn_mv";2.5367208113;"Mdn_mv";"2.0-3.0";"2022-06-12"
35064;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35065;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35071;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35072;"RR_Mdn_mv";1.4773390036;"Mdn_mv";"1.1-2.0";"2022-06-12"
35073;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35074;"RR_Mdn_mv";1.7004457413;"Mdn_mv";"1.1-2.0";"2022-06-12"
35081;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35082;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35083;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35091;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35092;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35093;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35094;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35095;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35101;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35102;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35103;"RR_Mdn_mv";2.5367208113;"Mdn_mv";"2.0-3.0";"2022-06-12"
35104;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35111;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35112;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35113;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35114;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35115;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35121;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35131;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35132;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35133;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35141;"RR_Mdn_mv";1.7004457413;"Mdn_mv";"1.1-2.0";"2022-06-12"
35142;"RR_Mdn_mv";1.7004457413;"Mdn_mv";"1.1-2.0";"2022-06-12"
35143;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35151;"RR_Mdn_mv";1.5624496549;"Mdn_mv";"1.1-2.0";"2022-06-12"
35152;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35153;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35154;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35155;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35156;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35157;"RR_Mdn_mv";2.4538402726;"Mdn_mv";"2.0-3.0";"2022-06-12"
35161;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35162;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35163;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35171;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35172;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35173;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35174;"RR_Mdn_mv";;"Mdn_mv";"0";"2022-06-12"
35011;"RR_obs";;"obs";"0";"2022-06-12"
35012;"RR_obs";;"obs";"0";"2022-06-12"
35013;"RR_obs";;"obs";"0";"2022-06-12"
35014;"RR_obs";;"obs";"0";"2022-06-12"
35015;"RR_obs";;"obs";"0";"2022-06-12"
35016;"RR_obs";;"obs";"0";"2022-06-12"
35021;"RR_obs";;"obs";"0";"2022-06-12"
35022;"RR_obs";;"obs";"0";"2022-06-12"
35023;"RR_obs";;"obs";"0";"2022-06-12"
35031;"RR_obs";;"obs";"0";"2022-06-12"
35032;"RR_obs";;"obs";"0";"2022-06-12"
35033;"RR_obs";;"obs";"0";"2022-06-12"
35034;"RR_obs";;"obs";"0";"2022-06-12"
35041;"RR_obs";;"obs";"0";"2022-06-12"
35051;"RR_obs";;"obs";"0";"2022-06-12"
35052;"RR_obs";;"obs";"0";"2022-06-12"
35061;"RR_obs";;"obs";"0";"2022-06-12"
35062;"RR_obs";;"obs";"0";"2022-06-12"
35063;"RR_obs";;"obs";"0";"2022-06-12"
35064;"RR_obs";;"obs";"0";"2022-06-12"
35065;"RR_obs";;"obs";"0";"2022-06-12"
35071;"RR_obs";;"obs";"0";"2022-06-12"
35072;"RR_obs";;"obs";"0";"2022-06-12"
35073;"RR_obs";;"obs";"0";"2022-06-12"
35074;"RR_obs";;"obs";"0";"2022-06-12"
35081;"RR_obs";;"obs";"0";"2022-06-12"
35082;"RR_obs";;"obs";"0";"2022-06-12"
35083;"RR_obs";;"obs";"0";"2022-06-12"
35091;"RR_obs";;"obs";"0";"2022-06-12"
35092;"RR_obs";;"obs";"0";"2022-06-12"
35093;"RR_obs";;"obs";"0";"2022-06-12"
35094;"RR_obs";;"obs";"0";"2022-06-12"
35095;"RR_obs";;"obs";"0";"2022-06-12"
35101;"RR_obs";;"obs";"0";"2022-06-12"
35102;"RR_obs";;"obs";"0";"2022-06-12"
35103;"RR_obs";;"obs";"0";"2022-06-12"
35104;"RR_obs";;"obs";"0";"2022-06-12"
